system:index,chirps_precip_mm,date,doy,month,year,.geo
20120821,5.529294103645724,2012-08-21 00:00:00,234,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120822,6.119233887873209,2012-08-22 00:00:00,235,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120823,4.69617319638123,2012-08-23 00:00:00,236,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120824,17.459803751792094,2012-08-24 00:00:00,237,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120825,8.185126896153736,2012-08-25 00:00:00,238,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120826,8.358635991971328,2012-08-26 00:00:00,239,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120827,8.358635991971328,2012-08-27 00:00:00,240,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120828,19.4599042866107,2012-08-28 00:00:00,241,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120829,15.548100335665906,2012-08-29 00:00:00,242,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120830,19.15955832633148,2012-08-30 00:00:00,243,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120831,14.395891234103148,2012-08-31 00:00:00,244,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120901,1.2386505602258358,2012-09-01 00:00:00,245,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120902,0.0,2012-09-02 00:00:00,246,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120903,7.743682368865333,2012-09-03 00:00:00,247,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120904,0.9263653622931808,2012-09-04 00:00:00,248,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120905,10.214267130708972,2012-09-05 00:00:00,249,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120906,22.86897451919977,2012-09-06 00:00:00,250,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120907,31.083402783999897,2012-09-07 00:00:00,251,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120908,11.500808065875642,2012-09-08 00:00:00,252,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120909,0.0,2012-09-09 00:00:00,253,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120910,0.0,2012-09-10 00:00:00,254,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120911,0.7808204037802561,2012-09-11 00:00:00,255,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120912,1.8328914201650253,2012-09-12 00:00:00,256,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120913,0.0,2012-09-13 00:00:00,257,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120914,13.1791338987998,2012-09-14 00:00:00,258,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120915,6.5895669493999,2012-09-15 00:00:00,259,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120916,14.731131771591754,2012-09-16 00:00:00,260,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120917,8.799161350632614,2012-09-17 00:00:00,261,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120918,0.0980632316890021,2012-09-18 00:00:00,262,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120919,11.32607595444134,2012-09-19 00:00:00,263,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120920,0.0967335693839786,2012-09-20 00:00:00,264,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120921,0.0,2012-09-21 00:00:00,265,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120922,11.874063360280006,2012-09-22 00:00:00,266,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120923,0.0,2012-09-23 00:00:00,267,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120924,8.360390362225857,2012-09-24 00:00:00,268,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120925,12.015224184308734,2012-09-25 00:00:00,269,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120926,4.574561843577941,2012-09-26 00:00:00,270,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120927,15.830287916294182,2012-09-27 00:00:00,271,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120928,5.221780920774223,2012-09-28 00:00:00,272,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120929,2.76967957270531,2012-09-29 00:00:00,273,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20120930,3.0775537315184005,2012-09-30 00:00:00,274,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121001,6.077733567859409,2012-10-01 00:00:00,275,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121002,24.319088849655746,2012-10-02 00:00:00,276,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121003,19.33070196465064,2012-10-03 00:00:00,277,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121004,1.2780931043430834,2012-10-04 00:00:00,278,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121005,10.489633898429684,2012-10-05 00:00:00,279,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121006,19.09071153337221,2012-10-06 00:00:00,280,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121007,18.491828376972645,2012-10-07 00:00:00,281,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121008,12.825124240784556,2012-10-08 00:00:00,282,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121009,6.412562120392278,2012-10-09 00:00:00,283,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121010,10.366817707013563,2012-10-10 00:00:00,284,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121011,0.2450640956807581,2012-10-11 00:00:00,285,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121012,0.0639209502206468,2012-10-12 00:00:00,286,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121013,21.406716065683565,2012-10-13 00:00:00,287,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121014,0.0,2012-10-14 00:00:00,288,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121015,0.0,2012-10-15 00:00:00,289,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121016,0.0,2012-10-16 00:00:00,290,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121017,0.0,2012-10-17 00:00:00,291,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121018,0.0,2012-10-18 00:00:00,292,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121019,0.0,2012-10-19 00:00:00,293,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121020,2.485841628442512,2012-10-20 00:00:00,294,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121021,0.0,2012-10-21 00:00:00,295,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121022,0.0,2012-10-22 00:00:00,296,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121023,0.0,2012-10-23 00:00:00,297,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121024,0.0,2012-10-24 00:00:00,298,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121025,10.176244260004026,2012-10-25 00:00:00,299,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121026,7.469061540112197,2012-10-26 00:00:00,300,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121027,15.833490575450115,2012-10-27 00:00:00,301,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121028,6.660405956414557,2012-10-28 00:00:00,302,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121029,0.0969358304502316,2012-10-29 00:00:00,303,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121030,0.8492009888422467,2012-10-30 00:00:00,304,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121031,1.8849124443763376,2012-10-31 00:00:00,305,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121101,5.043392708225459,2012-11-01 00:00:00,306,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121102,0.026693262617806,2012-11-02 00:00:00,307,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121103,0.6727503344343214,2012-11-03 00:00:00,308,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121104,6.765403555302018,2012-11-04 00:00:00,309,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121105,0.0,2012-11-05 00:00:00,310,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121106,3.008602814900082,2012-11-06 00:00:00,311,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121107,1.5744822741218645,2012-11-07 00:00:00,312,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121108,3.008602814900082,2012-11-08 00:00:00,313,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121109,8.596294882977183,2012-11-09 00:00:00,314,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121110,0.0,2012-11-10 00:00:00,315,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121111,0.0,2012-11-11 00:00:00,316,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121112,0.0,2012-11-12 00:00:00,317,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121113,0.0,2012-11-13 00:00:00,318,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121114,2.077481078345813,2012-11-14 00:00:00,319,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121115,0.0,2012-11-15 00:00:00,320,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121116,0.0,2012-11-16 00:00:00,321,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121117,0.0,2012-11-17 00:00:00,322,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121118,0.0,2012-11-18 00:00:00,323,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121119,0.0,2012-11-19 00:00:00,324,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121120,0.0,2012-11-20 00:00:00,325,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121121,0.0,2012-11-21 00:00:00,326,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121122,0.0,2012-11-22 00:00:00,327,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121123,0.0,2012-11-23 00:00:00,328,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121124,0.0,2012-11-24 00:00:00,329,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121125,0.0,2012-11-25 00:00:00,330,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121126,0.0,2012-11-26 00:00:00,331,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121127,0.0,2012-11-27 00:00:00,332,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121128,0.0,2012-11-28 00:00:00,333,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121129,0.0,2012-11-29 00:00:00,334,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121130,8.497359704654714,2012-11-30 00:00:00,335,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121201,0.2538091700295101,2012-12-01 00:00:00,336,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121202,3.118019618475354,2012-12-02 00:00:00,337,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121203,2.309796703426045,2012-12-03 00:00:00,338,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121204,2.3822032569383604,2012-12-04 00:00:00,339,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121205,1.1802062889216771,2012-12-05 00:00:00,340,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121206,0.0,2012-12-06 00:00:00,341,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121207,0.0,2012-12-07 00:00:00,342,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121208,0.0,2012-12-08 00:00:00,343,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121209,0.0,2012-12-09 00:00:00,344,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121210,0.0,2012-12-10 00:00:00,345,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121211,1.4302749735406748,2012-12-11 00:00:00,346,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121212,0.0,2012-12-12 00:00:00,347,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121213,0.0,2012-12-13 00:00:00,348,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121214,0.0,2012-12-14 00:00:00,349,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121215,0.0,2012-12-15 00:00:00,350,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121216,0.0,2012-12-16 00:00:00,351,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121217,0.0,2012-12-17 00:00:00,352,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121218,0.0,2012-12-18 00:00:00,353,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121219,0.0,2012-12-19 00:00:00,354,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121220,0.0,2012-12-20 00:00:00,355,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121221,0.0,2012-12-21 00:00:00,356,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121222,1.8189245287012203,2012-12-22 00:00:00,357,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121223,0.0,2012-12-23 00:00:00,358,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121224,0.0,2012-12-24 00:00:00,359,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121225,0.0,2012-12-25 00:00:00,360,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121226,0.0,2012-12-26 00:00:00,361,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121227,0.0,2012-12-27 00:00:00,362,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121228,0.0,2012-12-28 00:00:00,363,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121229,0.0,2012-12-29 00:00:00,364,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121230,0.0,2012-12-30 00:00:00,365,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20121231,0.0,2012-12-31 00:00:00,366,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130101,0.0,2013-01-01 00:00:00,1,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130102,0.0,2013-01-02 00:00:00,2,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130103,0.0,2013-01-03 00:00:00,3,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130104,0.0,2013-01-04 00:00:00,4,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130105,0.0,2013-01-05 00:00:00,5,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130106,0.0,2013-01-06 00:00:00,6,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130107,0.0,2013-01-07 00:00:00,7,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130108,0.0,2013-01-08 00:00:00,8,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130109,0.0683634532904773,2013-01-09 00:00:00,9,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130110,0.0,2013-01-10 00:00:00,10,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130111,0.0,2013-01-11 00:00:00,11,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130112,0.0,2013-01-12 00:00:00,12,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130113,0.0,2013-01-13 00:00:00,13,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130114,0.0,2013-01-14 00:00:00,14,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130115,0.0,2013-01-15 00:00:00,15,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130116,0.0,2013-01-16 00:00:00,16,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130117,0.0,2013-01-17 00:00:00,17,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130118,0.0,2013-01-18 00:00:00,18,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130119,0.0,2013-01-19 00:00:00,19,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130120,0.0,2013-01-20 00:00:00,20,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130121,0.0,2013-01-21 00:00:00,21,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130122,0.0,2013-01-22 00:00:00,22,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130123,0.0,2013-01-23 00:00:00,23,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130124,0.8236042657126246,2013-01-24 00:00:00,24,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130125,0.9008141757079022,2013-01-25 00:00:00,25,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130126,0.0,2013-01-26 00:00:00,26,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130127,0.0,2013-01-27 00:00:00,27,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130128,0.0,2013-01-28 00:00:00,28,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130129,0.0,2013-01-29 00:00:00,29,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130130,0.0,2013-01-30 00:00:00,30,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130131,1.496143783637558,2013-01-31 00:00:00,31,1,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130201,0.0,2013-02-01 00:00:00,32,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130202,0.0,2013-02-02 00:00:00,33,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130203,0.0,2013-02-03 00:00:00,34,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130204,0.2185144282480102,2013-02-04 00:00:00,35,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130205,0.0355218301929531,2013-02-05 00:00:00,36,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130206,2.958994133719083,2013-02-06 00:00:00,37,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130207,0.0,2013-02-07 00:00:00,38,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130208,0.0,2013-02-08 00:00:00,39,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130209,0.0,2013-02-09 00:00:00,40,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130210,0.0,2013-02-10 00:00:00,41,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130211,0.0,2013-02-11 00:00:00,42,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130212,0.0,2013-02-12 00:00:00,43,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130213,0.0,2013-02-13 00:00:00,44,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130214,0.0,2013-02-14 00:00:00,45,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130215,0.0,2013-02-15 00:00:00,46,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130216,0.0,2013-02-16 00:00:00,47,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130217,0.4533368232393704,2013-02-17 00:00:00,48,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130218,0.0,2013-02-18 00:00:00,49,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130219,0.0,2013-02-19 00:00:00,50,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130220,0.0,2013-02-20 00:00:00,51,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130221,0.0,2013-02-21 00:00:00,52,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130222,3.074738407574161,2013-02-22 00:00:00,53,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130223,0.0,2013-02-23 00:00:00,54,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130224,0.0,2013-02-24 00:00:00,55,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130225,0.0,2013-02-25 00:00:00,56,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130226,0.2263333241366094,2013-02-26 00:00:00,57,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130227,0.0,2013-02-27 00:00:00,58,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130228,0.0,2013-02-28 00:00:00,59,2,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130301,5.220023167161417,2013-03-01 00:00:00,60,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130302,8.969826464633611,2013-03-02 00:00:00,61,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130303,0.0,2013-03-03 00:00:00,62,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130304,0.0,2013-03-04 00:00:00,63,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130305,0.0,2013-03-05 00:00:00,64,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130306,0.0,2013-03-06 00:00:00,65,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130307,0.0,2013-03-07 00:00:00,66,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130308,0.0,2013-03-08 00:00:00,67,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130309,0.0,2013-03-09 00:00:00,68,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130310,0.0,2013-03-10 00:00:00,69,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130311,0.0,2013-03-11 00:00:00,70,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130312,0.0,2013-03-12 00:00:00,71,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130313,0.0,2013-03-13 00:00:00,72,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130314,0.188203613312297,2013-03-14 00:00:00,73,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130315,0.2777508158427434,2013-03-15 00:00:00,74,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130316,0.980390401641264,2013-03-16 00:00:00,75,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130317,0.0,2013-03-17 00:00:00,76,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130318,0.0,2013-03-18 00:00:00,77,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130319,0.0,2013-03-19 00:00:00,78,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130320,0.2072817575091543,2013-03-20 00:00:00,79,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130321,14.838745595811906,2013-03-21 00:00:00,80,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130322,0.0,2013-03-22 00:00:00,81,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130323,0.0,2013-03-23 00:00:00,82,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130324,0.0,2013-03-24 00:00:00,83,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20130325,0.0,2013-03-25 00:00:00,84,3,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
